0,1382,1383,1384,1385,1386,1387,1388,1389,1390,1391,1392,1393,1394,1395,1396,1397,1398,1399,1400,1401,1402,1403,1404,1405,1406,1407,1408,1409,1410,1411,1412,1413,1414,1415,1416,1417,1418,1419,1420,1421,1422,1423,1424,1425,1426,1427,1428,1429,1430,1431,1432,1433,1434,1435,1436,1437,1438,1439,1440,1441,1442,1443,1444,1445,1446,1447,1448,1449,1450,1451,1452,1453,1454,1455,1456,1457,1458,1459,1460,1461,1462,1463,1464,1465,1466,1467,1468,1469,1470,1471,1472,1473,1474,1475,1476,1477,1478,1479,1480,1481,1482,1483,1484,1485,1486,1487,1488,1489,1490,1491,1492,1493,1494,1495,1496,1497,1498,1499,1500,1501,1502,1503,1504,1505,1506,1507,1508,1509,1510,1511,1512,1513,1514,1515,1516,1517,1518,1519,1520,1521,1522,1523,1524,1525,1526,1527,1528,1529,1530,1531,1532,1533,1534,1535,1536,1537,1538,1539,1540,1541,1542,1543,1544,1545,1546,1547,1548,1549,1550,1551,1552,1553,1554,1555,1556,1557,1558,1559,1560,1561,1562,1563,1564,1565,1566,1567,1568,1569,1570,1571,1572,1573,1574,1575,1576,1577,1578,1579,1580,1581,1582,1583,1584,1585,1586,1587,1588,1589,1590,1591,1592,1593,1594,1595,1596,1597,1598,1599,1600,1601,1602,1603,1604,1605,1606,1607,1608,1609,1610,1611,1612,1613,1614,1615,1616,1617,1618,1619,1620,1621,1622,1623,1624,1625,1626,1627,1628,1629,1630,1631,1632,1633,1634,1635,1636,1637,1638
'Lhx6',25,4,10,10,9,12,6,0,6,10,7,14,8,0,6,2,7,15,14,12,7,2,1,41,8,20,10,8,28,7,54,76,3,8,8,29,8,25,6,5,21,25,17,5,0,5,11,0,4,14,14,3,16,2,5,5,9,9,5,10,35,3,18,11,11,6,17,14,7,5,0,4,10,5,16,7,7,45,8,16,7,33,29,4,23,34,18,9,22,10,7,47,4,10,5,12,13,16,1,4,9,6,5,18,25,13,3,0,20,7,29,8,14,10,4,24,10,11,9,13,4,19,4,5,26,17,7,13,11,10,17,25,12,4,18,47,41,5,10,29,27,3,9,12,4,36,15,18,6,5,10,10,14,14,3,26,9,8,14,15,0,0,1,7,18,0,12,5,7,15,53,72,1,0,3,6,9,19,3,2,12,9,0,2,0,5,34,13,10,1,9,0,0,0,9,3,20,12,20,23,11,15,8,3,11,5,4,2,20,28,4,6,7,17,10,8,4,16,11,10,5,11,6,17,11,10,10,10,47,13,20,22,7,33,11,2,3,2,12,15,5,8,2,5,9,10,4,5,5,11,16,0,0,1,8,7,7
'Six4',15,0,2,8,8,6,1,13,4,7,8,6,7,21,15,17,13,14,13,12,6,3,7,9,19,14,16,9,23,9,13,12,0,2,7,29,16,20,3,3,14,9,5,4,2,3,24,2,3,11,22,8,16,0,2,1,6,15,23,11,24,16,15,8,2,9,21,28,15,3,0,15,7,7,20,17,7,10,4,11,14,45,21,46,15,5,5,22,14,8,5,5,7,9,2,12,10,16,11,27,24,21,28,16,22,10,7,0,10,23,17,10,27,39,16,18,11,14,12,22,0,10,16,21,14,21,22,17,33,13,0,4,2,2,23,29,45,12,5,41,24,6,12,16,24,5,12,22,7,9,2,20,6,21,5,14,21,7,17,16,1,3,0,15,38,4,7,6,15,23,8,11,4,2,3,7,7,15,2,13,19,0,0,12,2,8,18,13,16,7,20,2,4,10,1,15,15,6,17,9,14,6,10,19,19,9,13,12,30,10,18,13,11,20,11,0,16,28,15,8,19,13,14,15,7,19,16,8,10,13,36,13,3,18,7,0,5,1,13,34,13,3,1,9,11,22,13,13,30,16,16,0,11,18,6,0,11
'Hoxb3',13,5,4,21,11,19,4,4,5,2,5,11,0,0,21,10,3,10,15,18,0,15,0,13,11,17,15,12,21,18,6,15,4,12,2,27,29,18,6,0,20,19,0,1,0,0,15,10,3,16,7,7,14,6,7,19,17,20,35,13,25,21,12,15,20,12,24,20,22,2,0,29,7,8,11,3,14,4,11,23,14,11,11,24,18,28,1,28,42,13,21,28,15,9,1,14,15,23,22,13,17,13,24,9,30,6,5,0,28,13,17,4,10,24,20,15,23,35,20,26,1,20,16,11,16,22,18,29,26,33,15,16,7,16,11,35,9,4,11,33,23,11,38,17,31,9,13,8,11,8,9,14,16,21,8,32,20,26,24,15,0,4,0,11,13,0,7,19,25,12,14,31,0,0,19,23,22,23,6,25,19,0,1,5,3,8,9,18,21,8,19,0,5,3,2,2,10,10,24,24,22,13,7,5,23,0,8,26,30,23,11,7,17,20,18,9,15,11,14,16,10,11,19,15,31,12,9,12,15,10,18,20,7,32,7,8,7,0,8,54,8,5,2,9,9,9,7,6,7,28,12,4,10,13,10,19,4
'Zfp263',8,10,14,10,7,8,13,15,3,5,2,2,7,0,7,15,3,9,3,17,0,13,9,4,10,12,10,5,19,12,11,7,4,9,3,26,17,18,0,0,13,13,12,1,0,1,5,8,5,9,7,8,36,0,0,11,10,13,18,6,6,14,14,10,1,5,14,25,13,0,4,10,8,15,10,12,6,2,7,18,3,13,2,13,16,17,12,11,6,20,22,9,12,17,0,18,3,9,7,3,13,23,17,7,21,11,2,4,25,20,11,8,17,8,9,16,25,2,12,12,11,3,1,13,19,26,15,7,13,7,5,4,10,7,12,30,12,0,14,20,5,6,8,18,17,11,8,12,11,0,7,8,10,18,16,30,16,18,15,16,0,12,1,2,2,0,19,5,16,1,5,11,0,0,6,12,19,1,32,10,32,7,1,0,0,1,9,15,3,10,1,0,8,7,10,4,13,12,20,12,19,14,3,7,7,1,2,6,22,8,22,18,24,1,4,2,0,2,8,11,16,0,2,11,2,2,3,19,5,10,13,4,15,20,1,5,9,3,8,20,5,8,2,16,7,16,8,9,29,6,17,5,8,10,2,4,1
'Cbfa2t3',18,5,3,21,16,1,0,2,1,1,5,17,11,8,3,1,21,24,12,14,0,5,4,10,8,6,9,11,11,11,16,18,4,14,9,21,20,22,9,0,16,12,11,2,0,5,14,1,3,20,21,8,3,2,4,0,7,23,17,11,32,16,16,13,11,4,9,2,10,5,2,31,19,10,19,17,11,3,19,24,9,17,15,29,35,27,2,6,21,25,10,12,14,18,34,13,17,21,15,16,19,49,34,7,24,8,13,0,15,19,23,5,19,11,30,13,28,40,18,36,0,6,12,5,31,44,22,2,27,11,8,18,6,19,9,17,19,3,8,56,17,7,12,22,29,7,31,15,5,3,5,13,25,22,10,26,34,30,13,5,0,0,0,33,19,1,1,20,12,14,17,9,4,5,9,29,30,21,7,21,8,5,1,10,6,10,11,12,16,18,21,0,14,0,7,3,10,23,19,11,15,12,6,7,19,0,10,15,26,11,20,15,24,13,18,8,9,12,10,14,2,11,7,20,11,4,6,14,31,15,23,10,18,7,23,11,2,5,4,37,10,10,0,11,7,11,6,28,17,10,28,5,3,20,5,1,0
'Ehf',0,1,0,9,2,6,0,10,9,2,10,0,5,0,3,23,10,6,4,16,9,8,0,17,4,22,23,7,16,11,7,14,4,0,1,9,19,23,6,2,21,12,2,4,0,0,3,3,7,13,7,14,9,0,0,10,13,37,6,16,35,8,22,13,30,0,36,6,30,4,0,6,10,4,21,1,5,9,6,16,7,17,24,23,34,22,16,24,26,8,21,25,6,11,0,14,12,14,14,7,14,30,18,17,11,15,8,4,13,17,25,5,9,15,14,23,18,20,3,19,9,13,10,9,14,12,17,22,17,21,9,17,6,16,6,12,17,0,15,33,16,11,22,14,14,14,18,11,5,9,7,15,14,22,4,20,31,12,18,6,0,6,0,29,2,0,4,6,15,17,17,24,5,6,3,10,14,11,12,9,35,0,0,2,6,11,5,16,19,9,29,0,7,0,13,14,22,19,29,16,10,19,15,19,13,0,9,13,24,10,28,7,15,13,20,0,2,17,8,26,9,27,5,5,36,11,5,14,17,14,19,10,13,16,18,8,10,1,6,59,11,7,2,14,14,44,8,3,15,36,23,1,10,11,1,4,6
'Nhlh1',10,11,6,9,5,15,6,0,0,5,8,6,1,0,0,5,5,0,7,15,9,1,0,2,14,18,12,12,17,11,5,15,1,0,7,17,6,4,7,0,10,10,0,0,4,3,27,0,0,12,25,6,10,5,0,0,8,11,15,7,17,5,24,4,18,5,9,19,15,0,0,22,1,9,3,9,4,4,15,12,11,15,7,12,15,8,13,4,12,11,14,28,0,11,3,16,12,15,16,3,12,24,19,5,22,16,21,4,19,11,3,11,8,9,2,17,10,8,5,5,2,13,7,16,7,7,6,5,17,12,17,8,1,8,15,21,3,6,17,27,14,2,18,0,13,10,27,13,14,0,11,6,17,16,14,13,13,14,24,21,0,1,0,12,3,2,9,10,12,6,8,8,1,2,2,3,6,16,4,7,17,7,0,5,3,7,0,3,11,2,7,0,5,0,4,2,11,21,11,11,3,7,2,0,5,0,18,6,16,16,6,3,9,5,1,3,4,17,17,12,6,6,11,0,8,12,0,7,13,11,9,4,8,5,8,4,5,5,6,13,14,13,6,5,4,8,6,6,8,13,13,0,15,4,11,0,1
'Gata6',19,4,13,11,16,2,2,2,0,0,9,6,8,4,6,1,4,15,6,11,7,1,10,6,8,8,14,5,10,11,20,24,22,4,8,28,17,20,0,2,11,12,3,1,0,1,22,2,5,10,20,9,8,0,6,14,18,18,7,11,20,7,10,14,9,2,23,21,1,2,2,11,5,15,21,7,12,2,19,33,5,36,12,26,22,17,20,7,7,10,18,4,0,5,7,18,9,22,18,3,23,13,14,23,17,25,4,0,14,15,21,16,10,9,7,7,21,19,12,19,6,19,12,10,6,7,17,15,19,11,4,8,7,11,14,21,11,1,1,17,14,0,9,11,6,4,30,11,7,1,8,32,39,14,0,14,17,14,12,19,0,8,0,13,15,9,15,2,22,4,11,13,1,4,3,19,15,10,2,16,15,5,0,5,2,10,13,13,16,0,1,0,12,4,6,8,12,15,19,17,23,0,7,15,13,0,12,10,19,17,20,11,16,5,13,13,11,21,11,17,14,9,5,12,1,6,6,7,15,27,13,17,18,12,10,0,7,3,21,33,3,8,0,9,7,21,0,25,12,32,24,1,3,1,13,5,10
'Gata4',4,3,11,2,2,0,7,5,1,8,3,6,4,0,1,1,1,6,9,8,0,4,5,2,6,15,11,15,15,12,15,7,3,11,7,20,6,5,5,10,6,1,0,4,0,8,9,4,4,3,6,3,15,1,5,0,11,5,8,14,14,10,15,0,7,3,24,10,5,0,2,13,1,8,2,4,0,3,7,15,9,6,11,10,2,11,5,9,9,5,7,3,5,2,5,11,4,18,8,0,14,4,11,10,4,9,11,2,15,30,4,3,7,15,15,10,6,10,13,13,3,4,2,1,17,7,5,13,4,6,5,4,2,6,0,5,7,1,3,6,4,8,6,18,15,8,3,16,3,6,4,3,14,4,8,4,11,3,10,23,0,4,0,5,17,7,8,14,15,15,5,2,0,7,4,1,4,0,18,2,5,5,2,3,2,0,8,10,19,8,11,4,6,1,6,8,0,2,10,12,6,2,0,1,20,0,8,7,13,10,1,5,12,6,11,3,0,17,7,12,12,4,9,19,7,4,7,2,26,9,17,2,2,5,0,3,13,2,0,12,12,5,2,4,15,18,2,14,4,12,13,0,7,7,3,6,0
'Gata5',11,0,13,11,15,9,6,6,1,0,0,3,1,0,1,13,16,4,14,17,4,1,0,15,1,1,7,7,14,19,7,10,1,1,5,9,12,6,9,14,8,9,2,0,0,2,9,12,7,3,9,10,13,5,4,6,9,5,8,8,17,4,11,8,18,5,8,21,11,8,0,10,15,3,24,4,6,3,9,21,2,13,28,1,22,8,15,22,30,14,10,11,5,17,12,4,8,15,15,9,13,18,30,20,6,0,6,0,13,20,12,6,22,6,12,15,13,15,3,4,5,27,5,9,7,16,13,1,28,18,3,12,12,8,17,12,18,4,7,14,13,2,12,7,2,5,18,11,15,6,15,8,9,18,1,21,9,17,11,20,4,1,0,8,12,0,5,4,11,28,7,5,1,3,0,7,10,11,8,5,4,6,0,8,0,6,5,5,12,3,18,0,9,4,6,2,13,12,10,10,12,9,3,3,14,4,7,14,11,12,10,0,5,4,2,2,5,19,7,14,13,7,7,16,9,2,0,17,3,19,7,7,13,20,2,4,12,5,18,23,8,1,0,10,0,9,3,6,26,3,17,6,2,7,5,6,0
'Lpp',9,8,9,10,12,4,10,13,12,2,5,15,6,0,5,6,13,7,13,17,7,3,0,3,10,10,0,4,19,21,10,17,3,2,1,20,11,3,6,4,6,6,2,1,0,0,6,2,3,9,4,10,10,0,11,0,9,18,11,18,4,7,25,2,6,2,13,16,9,5,0,14,7,3,5,1,3,0,1,7,11,17,3,12,10,14,3,18,21,19,21,7,5,3,16,15,3,16,12,3,23,10,15,13,17,19,14,0,9,7,18,2,5,0,14,10,11,14,8,9,2,18,1,1,8,25,8,1,20,16,4,12,8,5,2,19,6,2,9,31,19,7,9,8,10,18,12,5,1,2,9,17,20,2,6,19,3,12,2,8,1,1,0,8,2,0,7,11,3,15,12,19,0,10,4,4,14,9,9,5,10,2,0,4,10,5,7,11,7,9,3,0,10,11,4,4,11,15,19,8,14,9,0,10,6,0,6,11,21,13,35,10,5,12,7,6,4,14,6,1,18,3,1,4,5,9,1,11,7,6,19,4,13,23,3,8,7,0,10,16,7,2,0,11,4,19,3,5,7,19,20,5,6,5,8,0,4
'Nfe2l3',2,0,0,9,4,12,0,12,0,7,2,17,3,16,6,9,7,8,3,10,7,12,3,11,15,8,23,14,3,27,4,10,3,16,0,29,28,11,4,3,14,16,3,1,0,6,16,5,4,11,7,3,23,0,4,13,21,18,9,22,21,11,20,6,7,3,12,17,5,0,6,8,8,12,20,3,2,0,15,13,12,11,8,14,5,36,4,14,15,8,9,9,9,7,7,10,11,15,22,9,28,28,24,15,25,10,17,0,16,23,29,1,16,15,20,18,19,8,2,31,2,5,4,16,6,11,12,9,30,10,9,11,11,3,11,20,18,1,7,25,14,5,11,14,10,10,20,18,11,0,6,7,25,6,0,24,31,17,13,14,0,0,0,22,37,4,27,16,12,10,2,6,0,5,0,6,28,11,7,5,19,0,0,0,2,15,8,10,20,1,22,1,3,2,2,7,8,23,19,11,13,15,11,1,6,3,10,9,21,11,4,9,13,15,8,2,7,20,11,15,14,6,1,9,10,0,1,18,17,10,29,13,14,14,12,3,0,0,24,38,11,5,4,22,2,14,5,5,19,27,20,0,5,12,13,0,5
'Nfe2l2',8,9,13,7,10,1,0,4,0,1,3,16,10,4,2,1,13,6,10,19,2,2,1,9,5,11,1,26,13,2,9,25,4,8,10,35,17,8,0,2,10,11,3,1,0,0,16,5,9,5,2,7,16,5,3,0,6,16,12,21,17,11,8,6,4,6,4,9,12,0,0,18,5,7,10,12,8,5,8,9,8,22,15,19,17,8,8,7,15,14,19,13,0,9,6,14,1,2,7,2,10,9,26,7,14,5,16,0,19,11,11,3,7,10,15,6,1,5,23,2,6,14,37,0,23,17,9,0,17,0,4,6,3,4,6,16,12,1,16,24,15,2,11,8,4,12,8,12,8,20,1,8,9,21,3,16,11,6,18,6,0,0,0,12,7,0,16,7,18,10,8,26,0,0,10,3,11,7,8,3,6,13,0,11,0,4,5,9,9,0,23,0,3,2,5,10,4,9,16,9,8,11,8,3,15,0,5,7,18,14,10,8,11,9,8,2,5,14,8,20,23,7,5,9,16,9,6,4,9,9,14,3,9,5,11,16,6,9,14,33,10,1,2,9,5,13,1,5,7,11,27,3,0,22,5,11,2
'Tmf1',15,4,19,13,20,6,2,7,8,7,7,16,9,1,25,26,9,7,12,10,5,8,12,11,10,13,15,14,22,9,6,20,5,20,4,41,8,11,1,6,24,20,3,1,2,11,16,5,5,14,0,15,14,0,0,3,23,24,11,22,12,21,18,18,11,3,22,15,20,0,0,11,10,8,11,11,18,13,17,10,10,31,18,8,34,9,13,14,10,17,26,16,2,9,20,21,7,21,14,2,12,26,23,9,28,9,9,3,29,20,32,9,19,3,14,23,17,22,16,11,1,6,0,15,12,42,24,12,12,6,10,21,15,3,20,28,12,6,17,29,7,0,12,17,24,26,17,30,6,7,9,7,33,30,18,41,25,11,9,6,0,6,0,12,24,7,1,8,19,18,14,16,7,0,1,13,24,1,9,0,11,0,1,2,6,0,15,9,15,0,23,1,3,16,12,15,8,16,33,21,6,3,4,20,12,2,13,20,30,0,18,5,14,13,3,10,1,21,21,10,16,7,2,12,13,10,7,16,13,10,26,8,13,24,9,7,7,3,12,45,8,8,1,23,8,21,7,10,12,22,20,0,3,16,6,4,6
'Gli1',5,3,4,6,3,9,1,1,0,0,8,3,6,2,6,7,1,1,5,5,3,0,0,2,10,10,5,8,9,5,7,3,6,4,2,14,10,9,11,3,3,16,4,3,0,1,11,1,4,0,1,0,3,3,0,6,4,23,5,20,9,4,17,22,10,3,4,1,11,0,1,13,6,16,22,2,4,9,11,4,10,7,14,11,20,6,10,7,4,16,15,13,3,6,2,6,10,8,2,0,13,16,16,12,28,5,12,0,16,17,9,2,25,3,11,10,18,7,2,13,0,7,1,19,16,12,9,0,7,5,6,12,0,0,5,9,26,5,0,25,11,0,11,13,12,19,5,4,10,10,4,8,6,16,0,18,21,14,17,9,0,0,0,8,6,2,0,10,11,10,15,8,0,0,7,3,6,11,11,9,7,7,3,0,8,3,3,6,9,10,1,0,9,4,4,1,16,18,13,11,17,4,1,0,3,3,3,13,3,1,10,5,9,8,10,2,8,1,5,13,2,14,7,16,6,5,1,5,10,5,8,12,15,8,12,5,6,1,6,25,11,8,6,10,8,13,7,2,9,11,11,7,9,14,4,1,2
'Tbx2',7,6,6,2,5,3,6,4,5,0,1,6,0,1,9,8,4,7,5,12,7,5,2,3,12,3,14,5,5,2,5,15,5,4,0,5,4,11,1,3,13,10,9,2,0,0,7,5,1,13,3,2,5,3,0,8,5,13,7,8,15,11,7,12,7,2,8,7,3,0,0,7,2,6,0,13,0,0,5,8,11,16,14,26,12,4,4,7,15,5,1,9,0,6,3,4,3,5,6,11,11,7,14,7,9,0,6,1,9,20,5,2,10,15,18,3,1,15,8,17,2,6,10,12,6,4,9,8,13,13,5,9,9,4,6,9,11,8,1,8,2,1,0,21,7,8,10,9,2,0,4,11,12,7,6,13,8,22,2,9,0,12,0,11,14,3,18,18,5,11,11,8,0,0,6,10,12,11,7,1,18,0,0,0,0,4,1,5,18,6,8,0,3,0,0,7,5,10,14,5,18,3,6,3,19,0,3,0,14,5,16,1,6,14,10,0,16,18,11,13,10,10,5,7,12,11,0,6,6,8,7,3,0,7,1,3,2,0,3,11,5,0,0,14,5,11,1,5,3,14,5,0,0,4,5,3,0
'En1',6,6,7,1,17,15,2,8,7,2,5,10,2,1,11,5,7,6,14,20,10,2,5,25,14,10,1,7,13,11,1,12,5,7,3,13,22,24,8,5,8,11,0,0,0,4,9,1,10,9,1,6,17,0,6,17,6,13,14,8,12,3,13,11,14,1,20,11,18,2,0,16,20,13,32,5,8,6,18,9,18,28,11,13,25,11,10,18,17,18,5,18,11,7,2,16,6,21,11,7,25,23,15,6,23,18,15,1,26,13,1,0,0,15,18,26,15,14,17,14,18,4,9,28,24,21,11,14,28,16,8,10,8,15,10,5,15,5,15,31,26,0,10,23,20,8,16,4,1,6,6,11,2,23,9,25,12,18,23,8,0,4,2,4,13,2,18,4,0,11,11,16,0,0,0,12,24,11,16,15,16,0,0,2,0,3,8,25,3,2,24,0,15,4,7,2,16,10,16,10,16,7,2,6,19,0,7,8,24,2,19,11,12,14,13,0,4,10,2,14,12,6,6,3,22,9,3,24,5,13,19,21,13,10,6,10,12,4,5,29,7,7,4,16,6,13,23,4,15,15,18,3,12,14,17,2,4
'En2',16,1,2,9,8,13,3,3,5,0,2,8,17,3,4,6,7,13,14,9,0,1,4,17,6,9,14,13,8,18,10,12,2,0,6,12,8,8,9,2,3,17,1,6,0,0,23,5,2,2,0,11,17,2,0,9,6,10,11,13,12,4,11,5,5,0,12,7,11,4,0,5,1,4,10,0,5,2,5,26,0,11,16,18,14,16,8,10,11,7,3,12,2,4,1,12,5,20,3,10,17,10,16,16,21,20,9,0,7,23,7,0,17,9,7,11,22,19,13,15,6,13,11,17,14,14,23,9,16,9,7,10,3,3,10,10,12,0,22,12,5,8,0,9,3,6,7,17,9,11,2,6,21,9,4,26,3,6,2,27,0,0,0,16,15,0,5,3,6,19,6,8,6,5,6,2,9,6,9,1,5,4,0,4,4,9,12,3,10,5,5,4,4,3,2,3,26,11,23,12,7,3,9,5,7,0,7,11,8,7,3,4,18,2,6,10,11,31,11,17,38,14,5,23,2,14,0,19,14,17,11,6,3,15,2,4,6,9,13,20,18,1,1,19,4,8,10,4,18,12,14,0,4,1,4,4,11
'Hnf1a',16,9,6,7,21,0,6,4,15,4,11,2,16,1,1,2,4,6,15,7,4,12,0,14,4,11,7,5,5,9,15,3,2,6,6,17,9,21,5,4,4,7,0,5,0,6,6,4,0,10,0,8,5,4,3,5,2,13,10,9,5,10,7,6,0,0,6,11,0,5,4,14,5,26,20,3,3,5,25,1,0,13,5,11,13,9,9,20,5,5,5,5,11,0,7,14,5,20,5,16,0,17,22,5,22,3,13,0,26,13,14,5,11,1,9,12,6,9,7,17,14,5,5,9,9,10,7,15,8,14,9,7,9,14,4,9,5,9,7,19,4,12,2,9,7,6,17,18,1,3,0,2,15,13,2,11,21,32,14,1,0,3,5,22,23,0,11,7,4,13,12,8,6,5,3,7,11,14,0,9,1,4,0,0,17,4,11,11,1,6,2,0,12,2,2,3,4,6,10,7,16,0,3,0,8,0,0,4,17,5,14,3,5,15,1,2,0,17,4,17,3,1,10,4,1,4,0,5,6,15,9,1,11,16,2,0,1,3,1,28,7,7,1,8,1,10,7,12,7,14,19,0,5,5,5,7,0
'Tbx4',2,3,10,9,12,1,6,1,4,1,5,5,4,3,6,3,6,0,2,11,3,2,3,1,4,19,5,21,10,21,11,8,6,8,8,16,8,10,9,5,17,8,2,3,0,1,6,9,2,16,1,6,7,1,0,5,7,16,10,17,24,5,7,26,14,0,9,16,3,0,0,15,10,19,16,1,4,6,24,12,4,8,10,26,27,1,7,10,11,18,13,14,1,6,4,6,17,19,21,6,11,16,19,12,20,4,3,0,23,18,4,4,6,5,16,14,18,18,10,11,13,23,8,5,8,13,21,20,25,11,4,11,1,7,4,9,23,2,0,18,12,1,15,14,2,6,10,20,4,3,1,9,5,8,11,16,11,10,19,22,0,8,0,4,4,0,6,1,16,11,11,8,7,5,9,7,21,4,6,1,10,9,0,0,1,12,7,19,1,3,1,0,1,0,2,4,13,7,11,11,18,10,1,0,27,3,5,8,7,3,12,9,4,14,3,4,1,9,10,17,5,8,12,8,16,3,0,11,4,12,21,6,5,6,12,2,8,11,8,34,2,10,10,21,9,19,18,14,22,20,12,5,1,19,3,1,9
'Zfp423',26,17,8,9,17,29,10,10,8,11,16,28,15,24,10,28,16,13,9,18,14,4,0,5,13,4,16,23,32,8,21,15,3,2,5,57,16,31,2,11,25,7,15,6,0,5,36,12,4,25,11,11,9,1,2,23,14,13,13,10,33,10,24,34,22,0,12,8,21,2,7,24,3,14,26,11,0,2,12,20,14,25,14,22,38,18,24,5,16,8,13,16,13,28,6,28,10,24,54,20,9,13,27,14,24,4,3,4,29,43,30,0,40,23,49,51,12,14,24,15,2,15,1,33,17,30,16,21,11,16,13,12,4,9,27,24,12,17,27,30,24,6,7,32,12,25,23,8,10,7,2,5,16,25,19,24,23,17,16,25,4,0,0,23,46,0,9,26,12,25,10,31,12,4,15,7,17,23,22,8,7,13,0,10,1,17,1,11,3,8,29,1,8,7,8,20,30,23,24,16,7,1,0,18,15,3,3,25,20,14,23,20,15,5,12,4,3,32,37,21,15,4,20,15,3,0,4,4,13,16,20,17,16,23,5,13,8,4,26,32,6,3,3,36,5,10,10,36,13,14,26,3,8,8,30,0,6
'Elf1',8,12,5,13,10,12,5,4,0,1,13,12,9,2,6,13,15,11,8,9,13,5,0,18,14,15,4,14,14,7,8,22,4,12,2,24,8,26,0,0,17,7,3,10,0,0,9,0,5,11,0,7,4,2,1,13,14,12,3,0,2,12,25,4,2,6,4,4,9,2,6,8,7,5,15,9,4,2,11,13,29,17,17,29,9,12,4,14,9,2,9,13,9,4,10,14,2,17,12,10,17,20,15,11,20,4,9,0,19,20,12,15,10,22,10,2,12,0,4,13,0,10,7,11,0,16,10,9,12,3,4,6,9,11,19,12,15,2,5,9,10,6,22,15,14,12,32,13,10,0,3,12,20,6,14,18,25,11,9,5,0,0,0,9,8,2,25,3,16,18,6,4,2,5,8,5,14,0,2,9,22,1,4,0,2,0,15,6,3,7,4,0,14,12,1,8,0,13,11,0,3,7,12,4,15,12,7,7,15,5,16,5,4,7,6,2,8,24,9,8,4,2,0,14,6,10,7,9,12,8,17,16,8,9,4,2,0,1,8,34,5,7,4,5,10,20,8,10,20,5,11,6,0,7,2,5,1
'Foxb1',6,3,11,3,6,1,7,5,4,8,1,4,5,10,13,9,10,4,8,10,3,1,12,8,15,5,4,16,5,6,10,9,11,1,2,10,2,16,4,7,11,16,3,3,0,0,25,2,0,22,8,7,4,5,5,6,8,15,9,9,11,4,15,17,13,3,12,12,5,0,8,5,4,8,7,7,3,2,15,6,8,23,23,16,17,12,10,1,2,16,2,9,0,9,3,21,4,14,25,5,12,6,15,2,14,12,3,2,19,28,18,2,28,15,12,7,15,17,6,12,1,23,5,10,26,14,2,17,14,13,1,8,7,14,9,4,30,4,10,34,15,4,5,25,10,16,5,17,14,5,20,15,10,17,0,17,9,7,16,11,0,0,0,19,22,3,5,8,7,9,6,23,8,5,10,7,8,9,8,10,14,4,0,4,0,4,4,14,10,11,16,0,2,8,8,9,19,9,10,11,7,5,6,5,9,6,5,6,16,1,8,24,16,18,12,3,6,16,14,6,13,2,8,0,21,0,8,2,9,5,36,13,9,8,2,7,0,0,12,32,6,2,0,6,0,23,3,8,13,14,13,4,5,6,2,8,1
'Elf2',6,12,16,4,6,5,8,4,12,1,9,7,6,3,0,13,6,11,1,16,15,4,5,9,9,24,15,14,8,12,5,17,8,6,5,20,14,14,7,4,26,9,5,2,0,2,14,1,0,15,6,10,14,0,0,10,13,23,9,10,4,19,6,13,10,1,19,3,19,8,0,11,3,7,14,3,5,0,12,16,14,14,13,17,18,26,16,1,16,0,16,4,8,4,4,18,15,26,4,11,22,7,15,12,17,13,7,0,7,11,27,6,26,26,15,16,12,30,21,6,5,9,15,18,24,27,17,8,30,11,3,6,1,16,12,25,4,3,14,27,8,0,17,12,24,25,25,3,22,13,13,16,16,29,0,20,18,18,12,8,0,0,0,13,3,2,11,28,21,21,31,12,6,6,10,15,16,3,8,2,9,8,1,5,6,3,4,22,7,3,12,0,6,1,10,10,21,8,7,10,16,0,4,11,17,0,4,3,19,2,22,4,9,14,3,5,1,13,25,16,7,11,6,16,5,0,0,12,21,14,20,9,8,17,5,0,7,6,12,39,1,7,3,18,9,19,15,8,22,26,9,3,0,15,7,6,3
'Elf4',12,1,3,12,2,5,2,7,3,0,4,3,3,4,11,5,2,7,6,20,5,6,3,16,12,11,7,12,6,11,10,23,6,6,1,9,11,9,0,0,14,3,4,1,0,0,6,6,18,5,5,11,4,2,5,1,13,12,18,11,25,1,6,11,13,12,16,3,7,1,4,12,16,8,11,3,0,10,19,7,1,6,9,19,6,15,5,8,8,25,13,5,0,6,0,11,8,9,20,4,11,13,18,6,24,12,1,8,17,9,12,7,17,13,20,6,10,10,9,21,2,15,2,8,7,13,15,1,21,4,7,11,6,4,12,12,25,0,10,13,12,7,6,22,10,22,29,22,9,3,7,5,5,12,13,25,5,16,12,6,0,0,0,19,3,0,10,13,18,13,17,14,0,5,8,7,3,8,18,1,20,3,1,5,8,7,11,5,12,1,19,0,10,0,7,6,23,12,32,8,9,4,9,3,11,0,19,3,18,20,28,5,8,13,8,8,7,11,8,6,2,13,6,14,14,8,0,11,27,6,21,6,6,5,10,2,3,3,0,29,1,0,0,19,2,5,13,19,4,13,9,0,7,8,6,5,2
